Cohesive Complexity Feature: Mendes Additive Connectives per Token,Cohesive Complexity Feature: Mendes All Connectives per Token,Cohesive Complexity Feature: Mendes Single-Word Connectives per Token,Lexical Richness: Type Token Ratio (Segments of Length 50),Lexical Richness: Type Token Ratio (TTR Lexical Words),Lexical Richness: Type Token Ratio (TTR Nouns),Lexical Richness: Type Token Ratio (TTR Verbs incl. modals per Lexical Types),Lexical Richness: Type Token Ratio (TTR Verbs incl. modals),Lexical Sophistication Feature: Age of Acquisition (AW Token),Lexical Sophistication Feature: Imageability (LW Type),Lexical Sophistication Feature: SUBTLEX Frequency Band 5,Lexical Sophistication Feature: SUBTLEX Frequency Band 6,Lexical Sophistication Feature: SUBTLEX Frequency Top 1000,Lexical Sophistication Feature: SUBTLEX Frequency Top 5000,Lexical Sophistication Feature: SUBTLEX Logarithmic Word Frequency (FW Token),Lexical Sophistication Feature: SUBTLEX Logarithmic Word Frequency (LW Type),Lexical Sophistication Feature: SUBTLEX Logarithmic Word Frequency (SD Adj Type),Lexical Sophistication Feature: SUBTLEX Logarithmic Word Frequency (SD Adv Type),Morphological Complexity Inflection Feature: Indicatives per Verb,Morphological Complexity Inflection Feature: Past Participle Verb Density,Morphological Complexity Inflection Feature: Third Person per word token,POS Density Feature: Adverb,POS Density Feature: Coordinating Conjunction,POS Density Feature: Foreign Word,POS Density Feature: Particle,POS Density Feature: Pronoun,Referential Cohesion: Local Noun Overlap (lemma-based),Syntactic Complexity Feature: Inverted Pseudoclefts per VP,Level
0.027777777777778,0.098484848484849,0.098484848484849,0.800760869565217,0.815126050420168,0.818965517241379,0.256302521008403,0.835616438356164,4.22229166666667,4.12,0.146464646464646,0.171717171717172,0.606060606060606,0.027777777777778,5.94578544303798,3.2184808988764,1.13654092404745,1.32193279990797,0.561643835616438,0.017676767676768,0.121212121212121,0.063131313131313,0.035353535353535,0,0,0.037878787878788,0.045454545454546,0,1
0.039755351681957,0.113149847094801,0.113149847094801,0.782539682539683,0.817142857142857,0.823529411764706,0.262857142857143,0.836363636363636,3.76108695652174,4.68575,0.180428134556575,0.217125382262997,0.700305810397553,0.015290519877676,5.87924407894737,3.53062015503876,1.06262280349144,0.688319886528405,0.654545454545455,0.018348623853211,0.09480122324159,0.051987767584098,0.045871559633028,0,0,0.045871559633028,0,0,1
0.024615384615385,0.095384615384615,0.095384615384615,0.835714285714286,0.872222222222222,0.875,0.255555555555556,0.92,3.26891891891892,4.73333333333333,0.132307692307692,0.252307692307692,0.630769230769231,0.006153846153846,5.80945407407407,3.50453984962406,1.12885267059292,1.21294448550891,0.64,0.012307692307692,0.12,0.076923076923077,0.030769230769231,0,0,0.049230769230769,0.047619047619048,0,1
0.02803738317757,0.105919003115265,0.105919003115265,0.813571428571429,0.80225988700565,0.779220779220779,0.265536723163842,0.810344827586207,3.67612903225806,4.22612903225806,0.143302180685358,0.236760124610592,0.654205607476635,0.018691588785047,5.90009117647059,3.56343560606061,1.27931609168176,1.14286539102381,0.724137931034483,0.024922118380062,0.149532710280374,0.087227414330218,0.031152647975078,0,0,0.087227414330218,0.052631578947368,0,1
0.036111111111111,0.127777777777778,0.127777777777778,0.77,0.770833333333333,0.742268041237113,0.244791666666667,0.87037037037037,3.61676470588235,4.36230769230769,0.102777777777778,0.266666666666667,0.619444444444444,0.022222222222222,5.96680331125828,3.63212644628099,0.947342122696915,0.53515474305583,0.666666666666667,0.005555555555556,0.116666666666667,0.063888888888889,0.041666666666667,0,0,0.033333333333333,0,0,1
0.033333333333333,0.090909090909091,0.090909090909091,0.801768707482993,0.816216216216216,0.797979797979798,0.216216216216216,0.816326530612245,3.52258064516129,4.69424242424242,0.115151515151515,0.212121212121212,0.584848484848485,0.009090909090909,5.99662781954887,3.46027109375,1.10232373449228,0.730671785579379,0.571428571428571,0.015151515151515,0.103030303030303,0.057575757575758,0.03030303030303,0,0,0.024242424242424,0,0,1
0.031428571428571,0.094285714285714,0.094285714285714,0.752826747720365,0.854166666666667,0.845360824742268,0.25,0.842105263157895,4.11888888888889,4.2995,0.122857142857143,0.202857142857143,0.617142857142857,0.031428571428571,5.95878051948052,3.58751481481481,0.735968914629316,0.913358066257133,0.578947368421053,0.031428571428571,0.102857142857143,0.048571428571429,0.031428571428571,0,0,0.04,0.052631578947368,0,1
0.014880952380952,0.086309523809524,0.086309523809524,0.79743842364532,0.853107344632768,0.829787234042553,0.259887005649718,0.938775510204082,3.42692307692308,4.60885714285714,0.145833333333333,0.199404761904762,0.613095238095238,0.011904761904762,5.87453708609272,3.45589924242424,0.760409538273578,0.71550201902634,0.571428571428571,0.023809523809524,0.092261904761905,0.056547619047619,0.020833333333333,0,0,0.023809523809524,0,0,1
0.019073569482289,0.108991825613079,0.108991825613079,0.77,0.794871794871795,0.837209302325581,0.261538461538462,0.80952380952381,3.1026,4.87395348837209,0.171662125340599,0.198910081743869,0.67574931880109,0.021798365122616,6.03832578616352,3.54247094594595,0.954344163265189,0.873062806500906,0.587301587301587,0.019073569482289,0.138964577656676,0.076294277929155,0.029972752043597,0,0,0.049046321525886,0,0,1
0.032163742690059,0.10233918128655,0.10233918128655,0.748571428571429,0.760479041916168,0.755813953488372,0.179640718562874,0.697674418604651,3.72047619047619,4.79909090909091,0.154970760233918,0.266081871345029,0.725146198830409,0.011695906432749,5.91265780346821,3.47903583333333,1.19760504484883,0.606477979814601,0.720930232558139,0.008771929824561,0.134502923976608,0.049707602339181,0.029239766081871,0,0,0.076023391812866,0,0,1
0.035911602209945,0.110497237569061,0.110497237569061,0.755,0.744897959183674,0.766666666666667,0.193877551020408,0.745098039215686,3.0528,4.69833333333333,0.12707182320442,0.265193370165746,0.668508287292818,0.022099447513812,5.93480061349693,3.37598235294118,1.14033644170336,0.666200031079447,0.666666666666667,0.00828729281768,0.093922651933702,0.080110497237569,0.030386740331492,0,0,0.033149171270718,0,0,1
0.021543985637343,0.080789946140036,0.080789946140036,0.798333333333333,0.822006472491909,0.751515151515151,0.233009708737864,0.878048780487805,3.9434375,4.51987341772152,0.141831238779174,0.177737881508079,0.63016157989228,0.023339317773788,6.02306514522822,3.45606055045872,1.02126707568704,0.665844152240995,0.731707317073171,0.007181328545781,0.129263913824057,0.043087971274686,0.025134649910233,0,0,0.055655296229803,0,0,1
0.017341040462428,0.127167630057803,0.127167630057803,0.793650793650794,0.770833333333333,0.781609195402299,0.260416666666667,0.769230769230769,3.7843137254902,4.45325581395349,0.124277456647399,0.196531791907514,0.658959537572254,0.017341040462428,5.96235695364238,3.50737669172932,1.08414478073191,0.765523549426974,0.584615384615385,0.017341040462428,0.127167630057803,0.057803468208093,0.028901734104046,0,0,0.069364161849711,0,0,1
0.022988505747126,0.083333333333333,0.083333333333333,0.78042328042328,0.832432432432432,0.786407766990291,0.227027027027027,0.893617021276596,3.7190625,4.65057142857143,0.132183908045977,0.198275862068966,0.586206896551724,0.005747126436782,5.90917724137931,3.49736428571429,1.00730815270204,1.05024083233201,0.74468085106383,0.008620689655172,0.129310344827586,0.048850574712644,0.025862068965517,0,0,0.051724137931035,0,0,1
0.026162790697674,0.101744186046512,0.101744186046512,0.793246753246753,0.833333333333333,0.816091954022989,0.265625,0.82258064516129,3.47689655172414,5.093125,0.116279069767442,0.258720930232558,0.636627906976744,0.020348837209302,5.89018278145695,3.43048881578947,1.08386726289659,0.61483445888575,0.596774193548387,0.01453488372093,0.13953488372093,0.058139534883721,0.037790697674419,0,0,0.061046511627907,0,0,1
0.031609195402299,0.132183908045977,0.132183908045977,0.817491289198606,0.785714285714286,0.845238095238095,0.260204081632653,0.728571428571429,3.38348837209302,4.82272727272727,0.175287356321839,0.28735632183908,0.689655172413793,0.014367816091954,5.83460138888889,3.78544592592593,0.949866312629378,0.706514292107655,0.514285714285714,0.014367816091954,0.117816091954023,0.074712643678161,0.03448275862069,0,0,0.048850574712644,0,0,1
0.013927576601671,0.108635097493036,0.108635097493036,0.795,0.803108808290155,0.745283018867924,0.212435233160622,0.931818181818182,3.88365853658537,4.86676470588235,0.108635097493036,0.233983286908078,0.615598885793872,0.016713091922006,5.96421125,3.36577165354331,0.916331360865032,0.491476346235595,0.659090909090909,0.01949860724234,0.116991643454039,0.055710306406685,0.027855153203343,0,0,0.055710306406685,0,0,1
0.026392961876833,0.090909090909091,0.090909090909091,0.74890756302521,0.862275449101796,0.871287128712871,0.197604790419162,0.846153846153846,3.88424242424242,4.75657894736842,0.108504398826979,0.193548387096774,0.598240469208211,0.017595307917889,5.97591081081081,3.4443856,0.610673394518483,0.973988739527964,0.615384615384615,0.014662756598241,0.07624633431085,0.043988269794721,0.029325513196481,0,0,0.008797653958944,0,0,1
0.026706231454006,0.115727002967359,0.115727002967359,0.784433497536946,0.789772727272727,0.747126436781609,0.244318181818182,0.811320754716981,4.07975609756098,4.59527777777778,0.148367952522255,0.237388724035608,0.661721068249258,0.026706231454006,5.92880397350993,3.69634206349206,0.677465042987235,0.715045219656664,0.679245283018868,0.017804154302671,0.142433234421365,0.059347181008902,0.023738872403561,0,0,0.056379821958457,0,0,1
0.026470588235294,0.091176470588235,0.091176470588235,0.79952380952381,0.815789473684211,0.826086956521739,0.252631578947368,0.8,3.63066666666667,4.34441860465116,0.155882352941176,0.247058823529412,0.670588235294118,0.002941176470588,5.92982551724138,3.59532937062937,0.847509982197403,0.975077589699438,0.616666666666667,0.020588235294118,0.126470588235294,0.064705882352941,0.023529411764706,0,0,0.052941176470588,0,0,1
0.022662889518414,0.113314447592068,0.113314447592068,0.752298136645963,0.828729281767956,0.846938775510204,0.215469613259669,0.78,3.95204081632653,4.71533333333333,0.161473087818697,0.26628895184136,0.688385269121813,0.011331444759207,5.82640306748466,3.52007153846154,1.40280228796537,0.885562013889736,0.62,0.011331444759207,0.11614730878187,0.050991501416431,0.031161473087819,0,0,0.045325779036827,0,0,1
0.045592705167173,0.145896656534954,0.145896656534954,0.781871921182266,0.8,0.760416666666667,0.259459459459459,0.905660377358491,3.89,4.52121951219512,0.148936170212766,0.197568389057751,0.641337386018237,0.027355623100304,5.93361888111888,3.33898115942029,0.852464353800204,0.517927476495591,0.566037735849057,0.018237082066869,0.11854103343465,0.054711246200608,0.05775075987842,0,0,0.054711246200608,0,0,1
0.032967032967033,0.091575091575092,0.091575091575092,0.767667984189723,0.70096463022508,0.696296296296296,0.266881028938907,0.709401709401709,3.28051724137931,4.67489795918367,0.208791208791209,0.261904761904762,0.716117216117216,0.023809523809524,5.8355907079646,3.70117611940299,0.959197613907747,0.759179792778468,0.401709401709402,0.012820512820513,0.108058608058608,0.067765567765568,0.031135531135531,0,0,0.045787545787546,0,0,1
0.038567493112948,0.134986225895317,0.134986225895317,0.795,0.846938775510204,0.897727272727273,0.229591836734694,0.882352941176471,3.216,4.41469387755102,0.143250688705234,0.25068870523416,0.696969696969697,0.022038567493113,5.9251243902439,3.57533986928105,0.917620290108159,0.591993663836006,0.647058823529412,0.005509641873278,0.107438016528926,0.088154269972452,0.035812672176309,0,0,0.0633608815427,0,0,1
0.030120481927711,0.135542168674699,0.135542168674699,0.799285714285714,0.768817204301075,0.701298701298701,0.268817204301075,0.78125,3.5696,4.54755555555556,0.246987951807229,0.204819277108434,0.743975903614458,0.015060240963855,5.84749109589041,3.77155681818182,0.954444492092049,0.993823150324483,0.46875,0.009036144578313,0.156626506024096,0.066265060240964,0.042168674698795,0,0,0.069277108433735,0,0,1
0.046783625730994,0.12280701754386,0.12280701754386,0.802142857142857,0.858585858585859,0.841121495327103,0.227272727272727,0.865384615384615,3.44609756097561,4.94764705882353,0.14327485380117,0.157894736842105,0.608187134502924,0.014619883040936,5.91878865248227,3.47965333333333,0.808316536220355,0.763821351829616,0.596153846153846,0.026315789473684,0.105263157894737,0.078947368421053,0.046783625730994,0,0,0.032163742690059,0,0,1
0.026627218934911,0.097633136094675,0.097633136094675,0.784897959183674,0.831521739130435,0.821428571428571,0.315217391304348,0.852941176470588,4.11736842105263,4.58888888888889,0.130177514792899,0.239644970414201,0.642011834319527,0.014792899408284,5.96436824324324,3.53358222222222,1.08233877951239,0.614871390100106,0.558823529411765,0.00887573964497,0.130177514792899,0.053254437869823,0.041420118343195,0,0,0.068047337278107,0,0,1
0.029761904761905,0.101190476190476,0.101190476190476,0.746926406926407,0.805714285714286,0.761904761904762,0.268571428571429,0.824561403508772,4.04955555555556,4.51414634146341,0.151785714285714,0.25,0.669642857142857,0.041666666666667,5.8483152866242,3.36757651515152,1.17441086947017,0.864290317736658,0.649122807017544,0.023809523809524,0.12797619047619,0.056547619047619,0.041666666666667,0,0,0.044642857142857,0,0,1
0.019774011299435,0.110169491525424,0.110169491525424,0.751428571428571,0.857954545454545,0.842696629213483,0.267045454545455,0.87037037037037,3.66289473684211,4.55367346938776,0.132768361581921,0.23728813559322,0.652542372881356,0.022598870056497,5.88534470588235,3.48611119402985,0.807068853630222,0.535639740337264,0.5,0.022598870056497,0.121468926553672,0.03954802259887,0.031073446327684,0.011299435028249,0,0.081920903954802,0,0,1
0.037249283667622,0.07163323782235,0.07163323782235,0.715873015873016,0.77720207253886,0.768518518518518,0.181347150259067,0.813953488372093,4.21055555555556,4.66973684210526,0.108882521489971,0.183381088825215,0.613180515759312,0.025787965616046,6.04963092105263,3.48102113821138,0.96335268894194,1.05601330753065,0.604651162790698,0.01432664756447,0.083094555873926,0.051575931232092,0.034383954154728,0,0,0.02865329512894,0,0,1
0.026086956521739,0.101449275362319,0.101449275362319,0.803157894736842,0.816216216216216,0.8,0.243243243243243,0.803571428571429,3.18846153846154,4.78205882352941,0.150724637681159,0.211594202898551,0.626086956521739,0.014492753623188,5.85724693877551,3.47796821705426,0.644566870566258,0.617873845464502,0.625,0.014492753623188,0.12463768115942,0.049275362318841,0.031884057971015,0.002898550724638,0,0.055072463768116,0,0,1
0.043227665706052,0.121037463976945,0.121037463976945,0.752462006079027,0.734375,0.707865168539326,0.244791666666667,0.746031746031746,3.20422222222222,4.69571428571429,0.135446685878963,0.24207492795389,0.671469740634006,0.005763688760807,5.90846315789474,3.64184732824427,0.837878434298058,0.905725659849102,0.507936507936508,0.014409221902017,0.118155619596542,0.048991354466859,0.048991354466859,0,0,0.034582132564842,0,0,1
0.030470914127424,0.110803324099723,0.110803324099723,0.786547619047619,0.804020100502513,0.811881188118812,0.266331658291457,0.803030303030303,3.7253488372093,4.476875,0.124653739612188,0.260387811634349,0.642659279778393,0.008310249307479,5.91365675675676,3.6024984375,1.15215837392744,0.698172404503541,0.606060606060606,0.022160664819945,0.135734072022161,0.052631578947368,0.033240997229917,0,0,0.055401662049862,0,0,1
0.037463976945245,0.118155619596542,0.118155619596542,0.772380952380952,0.827586206896552,0.788135593220339,0.201970443349754,0.953488372093023,3.68540540540541,4.597,0.112391930835735,0.210374639769452,0.582132564841499,0.020172910662824,5.9951695035461,3.30318872180451,1.07472711355159,0.555277439582315,0.627906976744186,0.011527377521614,0.092219020172911,0.063400576368876,0.037463976945245,0,0,0.028818443804035,0,0,1
0.017857142857143,0.083333333333333,0.083333333333333,0.783076923076923,0.752688172043011,0.758241758241758,0.231182795698925,0.754385964912281,3.83333333333333,4.88884615384615,0.160714285714286,0.241071428571429,0.678571428571429,0.017857142857143,5.98840642857143,3.79412586206897,1.15623337268525,0.745506597497141,0.684210526315789,0.008928571428571,0.125,0.077380952380952,0.020833333333333,0,0,0.050595238095238,0,0,1
0.042492917847026,0.096317280453258,0.096317280453258,0.762857142857143,0.826530612244898,0.821052631578947,0.23469387755102,0.821428571428571,3.78333333333333,4.715,0.101983002832861,0.26628895184136,0.614730878186969,0.042492917847026,5.89039155844156,3.42590273972603,0.800619096718473,0.630263521939761,0.696428571428571,0.019830028328612,0.152974504249292,0.056657223796034,0.042492917847026,0,0,0.053824362606232,0,0,1
0.028985507246377,0.072463768115942,0.072463768115942,0.777674418604651,0.881443298969072,0.843137254901961,0.257731958762887,0.892857142857143,3.24310344827586,5.14093023255814,0.133333333333333,0.197101449275362,0.620289855072464,0.023188405797101,6.00235675675676,3.44355909090909,0.92448010933395,0.71991633036574,0.642857142857143,0.020289855072464,0.127536231884058,0.03768115942029,0.031884057971015,0,0,0.049275362318841,0,0,1
0.024193548387097,0.129032258064516,0.129032258064516,0.749318181818182,0.8,0.806451612903226,0.261538461538462,0.796875,3.5546875,4.74075471698113,0.131720430107527,0.236559139784946,0.685483870967742,0.018817204301075,5.946308,3.60522158273381,1.24153756447399,0.910268977131086,0.671875,0.008064516129032,0.153225806451613,0.045698924731183,0.037634408602151,0,0,0.059139784946237,0,0,1
0.029810298102981,0.111111111111111,0.111111111111111,0.760555555555556,0.872340425531915,0.84,0.292553191489362,0.901639344262295,3.88071428571429,4.48763157894737,0.151761517615176,0.205962059620596,0.680216802168022,0.016260162601626,5.98840112359551,3.39775359477124,1.00173978698729,0.605727558945989,0.475409836065574,0.024390243902439,0.105691056910569,0.029810298102981,0.037940379403794,0,0,0.056910569105691,0,0,1
0.04416403785489,0.091482649842271,0.091482649842271,0.793877551020408,0.823170731707317,0.831578947368421,0.25609756097561,0.807692307692308,3.6127027027027,4.91222222222222,0.129337539432177,0.233438485804416,0.624605678233438,0.025236593059937,5.86702657342657,3.56907672413793,0.753246150338653,0.594865851474095,0.692307692307692,0.003154574132492,0.138801261829653,0.037854889589905,0.04416403785489,0,0,0.05993690851735,0,0,1
0.020527859237537,0.099706744868035,0.099706744868035,0.742255639097744,0.848648648648649,0.838709677419355,0.237837837837838,0.862745098039216,3.60355555555556,4.81953488372093,0.114369501466276,0.211143695014663,0.651026392961877,0.008797653958944,6.04951655629139,3.4402401459854,1.0089530280415,0.624010430667964,0.686274509803922,0.017595307917889,0.120234604105572,0.070381231671554,0.020527859237537,0,0,0.049853372434018,0,0,1
0.03125,0.144886363636364,0.144886363636364,0.8075,0.830769230769231,0.804597701149425,0.241025641025641,0.87037037037037,3.09589743589744,4.62166666666667,0.136363636363636,0.244318181818182,0.653409090909091,0.017045454545455,5.87601910828025,3.35036092715232,1.22052097673966,0.643188426586827,0.592592592592593,0.022727272727273,0.130681818181818,0.071022727272727,0.028409090909091,0,0,0.0625,0,0,1
0.027932960893855,0.108938547486034,0.108938547486034,0.8225,0.846938775510204,0.8,0.306122448979592,0.909090909090909,3.9353488372093,4.3825,0.120111731843575,0.248603351955307,0.631284916201117,0.019553072625698,5.89819285714286,3.60808079470199,1.02859616185159,0.57918843163364,0.5,0.025139664804469,0.150837988826816,0.069832402234637,0.03072625698324,0,0,0.058659217877095,0,0,1
0.022038567493113,0.0633608815427,0.0633608815427,0.7925,0.802083333333333,0.834862385321101,0.25,0.786885245901639,3.58073170731707,4.75073170731707,0.110192837465565,0.256198347107438,0.650137741046832,0.03030303030303,5.93275119047619,3.4985272,0.641363852011217,0.789638560174391,0.590163934426229,0.024793388429752,0.110192837465565,0.035812672176309,0.03030303030303,0,0,0.044077134986226,0,0,1
0.024350649350649,0.102272727272727,0.102272727272727,0.797582417582418,0.688385269121813,0.681818181818182,0.229461756373938,0.704347826086957,4.20848101265823,4.471,0.099025974025974,0.185064935064935,0.594155844155844,0.011363636363636,5.94602269230769,3.28190794392523,1.11887964377906,0.940568493980327,0.495652173913044,0.040584415584416,0.125,0.055194805194805,0.027597402597403,0.001623376623377,0,0.063311688311688,0,0,1
0.037790697674419,0.13953488372093,0.13953488372093,0.810714285714286,0.82089552238806,0.924731182795699,0.258706467661692,0.787878787878788,3.5114,4.77630434782609,0.11046511627907,0.241279069767442,0.642441860465116,0.029069767441861,5.93427299270073,3.51252953020134,1.06225844694503,0.926843041734138,0.5,0.023255813953488,0.113372093023256,0.078488372093023,0.037790697674419,0,0,0.043604651162791,0.0625,0,1
0.029490616621984,0.101876675603217,0.101876675603217,0.7775,0.814634146341463,0.804123711340206,0.253658536585366,0.866666666666667,3.8930612244898,4.59605263157895,0.101876675603217,0.270777479892761,0.60857908847185,0.021447721179625,5.96287837837838,3.51224857142857,1.21337636465678,0.599709393755896,0.666666666666667,0.016085790884719,0.131367292225201,0.080428954423593,0.032171581769437,0,0,0.037533512064343,0,0,1
0.027472527472528,0.087912087912088,0.087912087912088,0.7825,0.773480662983425,0.73,0.237569060773481,0.843137254901961,3.70064516129032,4.95931034482759,0.167582417582418,0.203296703296703,0.673076923076923,0.027472527472528,5.89497674418605,3.58179396551724,0.753360107783788,0.582654151056688,0.588235294117647,0.008241758241758,0.093406593406593,0.049450549450549,0.024725274725275,0,0,0.054945054945055,0,0,1
0.028169014084507,0.095774647887324,0.095774647887324,0.758809523809524,0.869109947643979,0.857142857142857,0.267015706806283,0.894736842105263,3.62119047619048,4.70871794871795,0.16056338028169,0.219718309859155,0.667605633802817,0.016901408450704,5.96622662337662,3.5463932885906,0.73349248424537,0.757837371902935,0.666666666666667,0.005633802816901,0.129577464788732,0.059154929577465,0.030985915492958,0,0,0.045070422535211,0,0,1
0.023188405797101,0.08695652173913,0.08695652173913,0.745529953917051,0.827380952380952,0.8,0.261904761904762,0.862745098039216,3.3840625,5.24,0.142028985507246,0.202898550724638,0.663768115942029,0.017391304347826,5.96289937888199,3.69305603448276,1.0451059715972,0.882504225279609,0.607843137254902,0.017391304347826,0.121739130434783,0.043478260869565,0.031884057971015,0,0,0.046376811594203,0,0,1
0.029227557411274,0.077244258872651,0.077244258872651,0.739230769230769,0.795180722891566,0.696969696969697,0.269076305220884,0.87012987012987,3.89115384615385,4.8622641509434,0.133611691022964,0.192066805845511,0.632567849686848,0.031315240083507,5.96938355555556,3.36888603351955,1.018612481565,0.759578542204674,0.597402597402597,0.016701461377871,0.133611691022964,0.022964509394572,0.029227557411274,0,0,0.048016701461378,0,0,1
0.053097345132743,0.115044247787611,0.115044247787611,0.733684210526316,0.882978723404255,0.884210526315789,0.276595744680851,0.852459016393443,4.04473684210526,4.56105263157895,0.117994100294985,0.174041297935103,0.616519174041298,0.020648967551622,6.04372162162162,3.36691188811189,1.26462693539015,0.70035900858709,0.655737704918033,0.008849557522124,0.132743362831858,0.041297935103245,0.047197640117994,0,0,0.04424778761062,0,0,1
0.053221288515406,0.134453781512605,0.134453781512605,0.81,0.82051282051282,0.857142857142857,0.287179487179487,0.788732394366197,2.7725,4.894,0.140056022408964,0.240896358543417,0.677871148459384,0.014005602240896,5.87726392405063,3.50568846153846,0.927076333914722,0.780417866458655,0.563380281690141,0.019607843137255,0.131652661064426,0.053221288515406,0.053221288515406,0,0,0.058823529411765,0,0,1
