Cohesive Complexity Feature: Mendes Additive Connectives per Token,Cohesive Complexity Feature: Mendes Concessive Connectives per Token,Lexical Richness: Type Token Ratio (10 Segments),Lexical Richness: Type Token Ratio (Log10 TTR Verbs),Lexical Sophistication Feature: Imageability (AW Type),Lexical Sophistication Feature: SUBTLEX Frequency Band 2,Lexical Sophistication Feature: SUBTLEX Frequency Band 3,Lexical Sophistication Feature: SUBTLEX Frequency Band 4,Lexical Sophistication Feature: SUBTLEX Frequency Band 7,Lexical Sophistication Feature: SUBTLEX Frequency Top 3000,Lexical Sophistication Feature: SUBTLEX Frequency Top 4000,Lexical Sophistication Feature: SUBTLEX Frequency Top 6000 and Below,Lexical Sophistication Feature: SUBTLEX Logarithmic Word Frequency (AW Type),Lexical Sophistication Feature: SUBTLEX Logarithmic Word Frequency (FW Type),Lexical Sophistication Feature: SUBTLEX Logarithmic Word Frequency (SD AW Token),Mean Global Edit Distance for Lemmas,Morphological Complexity Inflection Feature: First Person per word token,Morphological Complexity Inflection Feature: Indicatives per Verb,Morphological Complexity Inflection Feature: Masculine inflection per word token,Morphological Complexity Inflection Feature: Subjunctives per verb token,Morphological Complexity Inflection Feature: Subjunctives per word token,Morphological Complexity Inflection Feature: Third Person per word token,Number of Morphological Features: Pluperfect Verb per VP,Number of Morphological Features: Subjunctive Verb per VP,POS Density Feature: Article,POS Density Feature: Cardinal Number,POS Density Feature: Coordinating Conjunction,POS Density Feature: Determiner,POS Density Feature: Foreign Word,POS Density Feature: Interjection,Referential Cohesion: SD of Global Lexical Overlap (lemma-based),Syntactic Complexity Feature: Dependent clauses per T-unit,Syntactic Complexity Feature: It-Clefts per VP,Syntactic Complexity Feature: Relative Clauses per Clause,Proficiency
0.022653721682848,0,0.826666666666667,0.955431400351467,4.33166666666667,0.019417475728155,0.064724919093851,0.148867313915858,0.258899676375405,0.045307443365696,0.009708737864078,0.090614886731392,4.21727465753425,5.46477333333333,1.32593426156947,1.40131341305045,0.048543689320388,0.58,0.271844660194175,0.14,0.022653721682848,0.097087378640777,0,0.155555555555556,0.171521035598705,0.029126213592233,0.016181229773463,0.171521035598705,0,0,0.057468446652746,0.266666666666667,0,0.106382978723404,1
0.056338028169014,0,0.971428571428571,0.934870415988059,4.67333333333333,0,0.042253521126761,0.154929577464789,0.211267605633803,0,0.014084507042254,0.056338028169014,4.87568684210526,5.69196,1.08839322274957,1.27518644416044,0.084507042253521,0.692307692307692,0.52112676056338,0,0,0.154929577464789,0,0,0.112676056338028,0.042253521126761,0.042253521126761,0.112676056338028,0,0,0.10655900843526,0.166666666666667,0,0.076923076923077,1
0.057471264367816,0,0.944444444444444,1,5.43857142857143,0,0.045977011494253,0.03448275862069,0.275862068965517,0.011494252873563,0,0.045977011494253,4.81061052631579,5.6937875,1.04941482822857,1.37985926213122,0.137931034482759,0.785714285714286,0.32183908045977,0,0,0.068965517241379,0,0,0.195402298850575,0.022988505747126,0.045977011494253,0.195402298850575,0,0,0.031497039417436,0.083333333333333,0,0,1
0.034188034188034,0,0.919047619047619,0.974523045599793,5.064,0,0.042735042735043,0.111111111111111,0.299145299145299,0.042735042735043,0.017094017094017,0.042735042735043,4.58119655172414,5.59209,1.20418110799703,1.39324080523119,0.102564102564103,0.8,0.35042735042735,0,0,0.051282051282051,0,0,0.179487179487179,0.025641025641026,0.034188034188034,0.179487179487179,0,0.017094017094017,0.11927211855375,0.142857142857143,0,0,1
0.017543859649123,0,0.918181818181818,0.863675712538263,5.04666666666667,0,0.052631578947368,0.105263157894737,0.192982456140351,0.008771929824561,0.043859649122807,0.06140350877193,4.60674307692308,5.55455217391304,1.17505174116726,1.38336979521989,0.114035087719298,0.652173913043478,0.289473684210526,0,0,0.035087719298246,0,0,0.149122807017544,0.026315789473684,0.035087719298246,0.149122807017544,0,0.008771929824561,0.107166523255878,0.111111111111111,0,0.105263157894737,1
0.024096385542169,0,0.9625,0.925109929535273,5.46230769230769,0,0.012048192771084,0.204819277108434,0.27710843373494,0.012048192771084,0.036144578313253,0.036144578313253,4.84344489795918,5.74962941176471,1.07206770565109,1.29650160487629,0.096385542168675,0.6875,0.409638554216867,0,0,0.096385542168675,0,0,0.168674698795181,0.012048192771084,0.024096385542169,0.168674698795181,0,0,0.107699383502146,0.076923076923077,0,0,1
0.03030303030303,0,0.97,1,5.61444444444444,0,0.02020202020202,0.161616161616162,0.292929292929293,0.04040404040404,0.02020202020202,0.050505050505051,4.53314603174603,5.5670652173913,1.22010544959665,1.40658302801659,0.171717171717172,0.777777777777778,0.343434343434343,0,0,0.03030303030303,0,0,0.252525252525253,0,0.01010101010101,0.252525252525253,0,0,0.039834367818558,0.2,0,0.2,1
0.018518518518519,0,0.95,0.973804913171472,4.11,0,0.067901234567901,0.166666666666667,0.259259259259259,0.037037037037037,0.006172839506173,0.080246913580247,4.4278064516129,5.53595238095238,1.22209570139098,1.43468517922177,0.092592592592593,0.529411764705882,0.327160493827161,0.029411764705882,0.006172839506173,0.049382716049383,0,0.038461538461539,0.123456790123457,0.018518518518519,0.018518518518519,0.123456790123457,0,0,0.101448183805562,0.269230769230769,0,0.153846153846154,1
0.020833333333333,0,0.942857142857143,0.969022522413464,4.22235294117647,0.013888888888889,0.041666666666667,0.145833333333333,0.256944444444444,0.034722222222222,0.006944444444444,0.055555555555556,4.55233186813187,5.4868,1.18799437774004,1.45096995320196,0.097222222222222,0.6,0.291666666666667,0.066666666666667,0.013888888888889,0.083333333333333,0,0.083333333333333,0.131944444444444,0.020833333333333,0.020833333333333,0.131944444444444,0,0,0.053219081258966,0.375,0,0.153846153846154,1
0.018181818181818,0,0.91875,0.893879804560285,4.28352941176471,0,0.03030303030303,0.103030303030303,0.248484848484848,0,0.006060606060606,0.03030303030303,4.70953636363636,5.48638064516129,1.0699423405513,1.51098738584066,0.109090909090909,0.657142857142857,0.254545454545455,0.028571428571429,0.006060606060606,0.066666666666667,0,0.045454545454546,0.145454545454545,0.024242424242424,0.03030303030303,0.145454545454545,0,0,0.018708484152103,0.260869565217391,0,0.192307692307692,1
0.025641025641026,0,0.94375,0.922813697455414,4.91285714285714,0,0.044871794871795,0.096153846153846,0.224358974358974,0.006410256410256,0.019230769230769,0.044871794871795,4.64790843373494,5.57460869565217,1.09492749504993,1.51631397466031,0.16025641025641,0.756756756756757,0.352564102564103,0,0,0.064102564102564,0,0,0.147435897435897,0.006410256410256,0.025641025641026,0.147435897435897,0,0,0.045350983651975,0.192307692307692,0,0.111111111111111,1
0.04635761589404,0,0.92,0.818036705164662,5.05117647058823,0,0.04635761589404,0.119205298013245,0.28476821192053,0.019867549668874,0.013245033112583,0.04635761589404,4.61844347826087,5.67565652173913,1.15724430934092,1.45781717425396,0.145695364238411,0.869565217391304,0.28476821192053,0,0,0.09271523178808,0,0,0.105960264900662,0.006622516556291,0.04635761589404,0.105960264900662,0,0,0.027353740274363,0.19047619047619,0,0.130434782608696,1
0.055045871559633,0,0.972727272727273,0.91971686975454,4.69,0,0.055045871559633,0.155963302752294,0.18348623853211,0.018348623853211,0.027522935779817,0.073394495412844,4.61767,5.67283529411765,1.13354551942571,1.3430464331397,0.027522935779817,0.631578947368421,0.477064220183486,0,0,0.100917431192661,0,0,0.174311926605505,0.018348623853211,0.055045871559633,0.174311926605505,0.009174311926606,0.009174311926606,0.081483843884743,0.058823529411765,0,0.058823529411765,1
0.047058823529412,0,0.922222222222222,0.926628408029127,5.838,0,0.035294117647059,0.094117647058824,0.352941176470588,0,0.011764705882353,0.047058823529412,4.73842093023256,5.62735555555556,1.18081970241238,1.37203897016977,0.070588235294118,0.916666666666667,0.258823529411765,0,0,0.105882352941176,0,0,0.211764705882353,0.011764705882353,0.047058823529412,0.211764705882353,0,0,0.106276289438266,0,0,0,1
0.008849557522124,0,0.936363636363637,0.982877877692756,5.33583333333333,0,0.04424778761062,0.123893805309735,0.194690265486726,0.035398230088496,0.008849557522124,0.04424778761062,4.65140454545455,5.50436,1.07221657722932,1.42661767948534,0.097345132743363,0.75,0.300884955752212,0,0,0.070796460176991,0,0,0.185840707964602,0,0.026548672566372,0.185840707964602,0,0,0.067515350684042,0.166666666666667,0,0,1
0.04029304029304,0,0.851851851851852,0.920532255143626,4.68473684210526,0.003663003663004,0.084249084249084,0.10989010989011,0.227106227106227,0.018315018315018,0.014652014652015,0.102564102564103,4.30720471698113,5.36169230769231,1.29104641236596,1.40539751740768,0.007326007326007,0.781818181818182,0.293040293040293,0,0,0.227106227106227,0,0,0.157509157509158,0.007326007326007,0.04029304029304,0.157509157509158,0,0,0.063770427019344,0.191489361702128,0,0.145833333333333,1
0.013422818791946,0,0.96,0.961470984411521,4.71,0.006711409395973,0.040268456375839,0.161073825503356,0.201342281879195,0.026845637583893,0.033557046979866,0.060402684563758,4.50701111111111,5.43790967741935,1.16333288759873,1.40034129107263,0.154362416107383,0.6875,0.288590604026846,0,0,0.040268456375839,0,0,0.134228187919463,0.013422818791946,0.02013422818792,0.134228187919463,0,0,0.048996905097217,0.296296296296296,0,0.137931034482759,1
0.018691588785047,0,0.972727272727273,0.949367862126013,5.401,0.009345794392523,0.046728971962617,0.121495327102804,0.177570093457944,0.02803738317757,0.009345794392523,0.065420560747664,4.62589726027397,5.39872962962963,1.19426687972749,1.39620575698178,0.130841121495327,0.714285714285714,0.233644859813084,0,0,0.02803738317757,0,0,0.130841121495327,0.02803738317757,0.018691588785047,0.130841121495327,0,0.018691588785047,0.145861370059174,0.052631578947368,0,0,1
0.06875,0,0.9125,0.959769699112339,5.05529411764706,0,0.025,0.15625,0.3,0.03125,0.03125,0.025,4.56268333333333,5.51665384615385,1.12927613422292,1.41871993340394,0.1625,0.774193548387097,0.275,0,0,0.05625,0,0,0.1625,0.00625,0.05625,0.1625,0,0.00625,0.040503651103528,0.166666666666667,0,0,1
0.022556390977444,0,0.884615384615384,0.953739129949394,5.32428571428571,0.007518796992481,0.045112781954887,0.105263157894737,0.240601503759398,0.015037593984962,0.022556390977444,0.06015037593985,4.5611,5.48594761904762,1.18908190818633,1.37577959163629,0.172932330827068,0.785714285714286,0.300751879699248,0,0,0.075187969924812,0,0,0.157894736842105,0,0.007518796992481,0.157894736842105,0,0.007518796992481,0.091194250552661,0.15,0,0.142857142857143,1
0.048275862068966,0,0.94,0.953739129949394,4.90933333333333,0.006896551724138,0.124137931034483,0.110344827586207,0.268965517241379,0.027586206896552,0.013793103448276,0.131034482758621,4.29756913580247,5.4846875,1.31963992747154,1.42349706308035,0.144827586206897,0.785714285714286,0.337931034482759,0,0,0.131034482758621,0,0,0.144827586206897,0.006896551724138,0.048275862068966,0.144827586206897,0,0,0.037637864283044,0.125,0,0.041666666666667,1
0.054054054054054,0,0.911111111111111,0.944941530202136,4.792,0.016216216216216,0.032432432432432,0.113513513513514,0.254054054054054,0.021621621621622,0.016216216216216,0.048648648648649,4.48434666666667,5.33136538461538,1.19105501112909,1.41157279778827,0.140540540540541,0.735294117647059,0.32972972972973,0,0,0.048648648648649,0,0,0.145945945945946,0.021621621621622,0.032432432432432,0.145945945945946,0,0.010810810810811,0.127139703326058,0.129032258064516,0,0.03125,1
0.027777777777778,0,0.914285714285714,0.955923087066909,4.91066666666667,0,0.034722222222222,0.138888888888889,0.222222222222222,0.020833333333333,0.020833333333333,0.041666666666667,4.63855113636364,5.33957419354839,1.07656987861452,1.39473190771916,0.194444444444444,0.827586206896552,0.277777777777778,0,0,0.034722222222222,0,0,0.166666666666667,0.020833333333333,0.013888888888889,0.166666666666667,0,0.006944444444444,0.107654285453026,0.08,0,0.04,1
0.014814814814815,0,0.953846153846154,0.923747916387141,4.814375,0,0.02962962962963,0.177777777777778,0.274074074074074,0.022222222222222,0.037037037037037,0.037037037037037,4.59201142857143,5.6580375,1.1622427508136,1.39620209248273,0.148148148148148,0.703703703703704,0.4,0,0,0.059259259259259,0,0,0.111111111111111,0.007407407407407,0.007407407407407,0.111111111111111,0,0,0.060791310075884,0.1,0,0,1
0.031007751937985,0,0.9,0.919473145928692,5.27,0,0.023255813953488,0.155038759689922,0.224806201550388,0.015503875968992,0.023255813953488,0.046511627906977,4.4932765625,5.57521111111111,1.19597437089724,1.38377040502029,0.131782945736434,0.653846153846154,0.255813953488372,0,0,0.023255813953488,0,0,0.124031007751938,0.007751937984496,0.031007751937985,0.124031007751938,0,0,0.172323226430158,0.095238095238095,0,0,1
0.04093567251462,0,0.917647058823529,0.969423230068978,4.930625,0.011695906432749,0.011695906432749,0.12280701754386,0.233918128654971,0.017543859649123,0,0.029239766081871,4.68096489361702,5.45027,1.10074403820973,1.35733004564998,0.146198830409357,0.789473684210526,0.251461988304094,0,0,0.076023391812866,0,0,0.134502923976608,0.029239766081871,0.052631578947368,0.134502923976608,0,0.011695906432749,0.089520298456486,0.03448275862069,0,0,1
0.008547008547009,0,0.95,0.962369954155261,4.975,0,0.042735042735043,0.11965811965812,0.188034188034188,0.017094017094017,0.008547008547009,0.042735042735043,4.6367676056338,5.45160909090909,1.06517220548587,1.44671215363249,0.128205128205128,0.692307692307692,0.264957264957265,0,0,0.051282051282051,0,0,0.128205128205128,0,0,0.128205128205128,0,0,0.094239023434395,0.19047619047619,0.047619047619048,0.090909090909091,1
0.01219512195122,0,0.88125,0.867405271516241,4.892,0.01219512195122,0.048780487804878,0.097560975609756,0.268292682926829,0.030487804878049,0.01219512195122,0.060975609756098,4.48088125,5.56587826086957,1.20569038410834,1.36633619689848,0.121951219512195,0.785714285714286,0.23780487804878,0.035714285714286,0.00609756097561,0.067073170731707,0,0.038461538461539,0.152439024390244,0.018292682926829,0.018292682926829,0.152439024390244,0,0,0.060811857158911,0.307692307692308,0,0.111111111111111,1
0.015873015873016,0,0.916666666666667,0.919473145928692,4.8965,0.007936507936508,0.031746031746032,0.087301587301587,0.214285714285714,0,0.007936507936508,0.03968253968254,4.58022461538462,5.51691578947368,1.12117428119293,1.47444514502203,0.119047619047619,0.730769230769231,0.341269841269841,0,0,0.079365079365079,0,0,0.119047619047619,0.031746031746032,0.015873015873016,0.119047619047619,0,0.007936507936508,0.136211552382926,0.1,0,0.090909090909091,1
0.018691588785047,0,0.935064935064935,0.896975296870302,5.0425,0,0.009345794392523,0.130841121495327,0.205607476635514,0.018691588785047,0.02803738317757,0.037383177570094,4.85263859649123,5.73245,1.05821604135715,1.30078283493328,0.074766355140187,0.681818181818182,0.401869158878505,0,0,0.102803738317757,0,0,0.121495327102804,0.009345794392523,0.02803738317757,0.121495327102804,0,0.018691588785047,0.045422696143197,0.157894736842105,0,0.1,1
0.028436018957346,0,0.884126984126984,0.913003057230823,4.72846153846154,0,0.023696682464455,0.099526066350711,0.23696682464455,0.014218009478673,0.014218009478673,0.04739336492891,4.53105784313725,5.36260666666667,1.19505053400119,1.37278119747816,0.175355450236967,0.627906976744186,0.28436018957346,0,0,0.037914691943128,0,0,0.127962085308057,0.023696682464455,0.023696682464455,0.127962085308057,0,0.009478672985782,0.087895482351797,0.068965517241379,0,0.03448275862069,1
0.025,0,0.975,0.930676558073393,5.15692307692308,0,0.066666666666667,0.166666666666667,0.208333333333333,0.033333333333333,0.008333333333333,0.083333333333333,4.47090625,5.38576956521739,1.19341376918973,1.42863402363094,0.133333333333333,0.84,0.291666666666667,0,0,0.066666666666667,0,0,0.116666666666667,0,0.033333333333333,0.116666666666667,0,0,0.05298324846391,0.15,0,0.142857142857143,1
0.027027027027027,0,0.9,0.981637513409912,5.07777777777778,0,0.036036036036036,0.072072072072072,0.243243243243243,0.009009009009009,0.009009009009009,0.045045045045045,4.86405454545455,5.711035,1.01902148274837,1.42230020623827,0.045045045045045,0.578947368421053,0.405405405405405,0,0,0.072072072072072,0,0,0.216216216216216,0.009009009009009,0.036036036036036,0.216216216216216,0,0,0.158782334698665,0.285714285714286,0,0.266666666666667,1
0.05,0,0.97,0.964829795843928,4.45846153846154,0,0.03,0.08,0.21,0.03,0,0.04,4.71404666666667,5.57385,1.09865311157465,1.40516457577782,0.1,0.9,0.3,0,0,0.1,0,0,0.14,0.01,0.05,0.14,0,0,0.050798048180014,0.125,0,0.0625,1
